F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
,10,0,10,3,46,38,,38,5,0,0,4,0,,,,,
,20,0,20,0,95,83,,83,12,12,0,0,0,,,,,
,40,0,40,0,178,151,,151,27,13,0,14,0,,,,,
,17,0,17,0,67,62,,5,5,0,0,5,0,,,,,
,12,1,12,0,48,47,,1,1,0,0,0,1,,,,,
,14,0,14,0,62,55,,55,7,5,0,2,0,,,,,
,11,1,11,0,51,47,,4,4,0,0,2,1,,,,,
,10,0,10,0,57,57,,17,0,0,0,0,0,,,,,
,11,0,11,0,49,43,,2,6,4,0,2,0,,,,,
,15,0,15,0,59,56,,2,3,0,0,2,0,,,,,
,18,1,18,1,90,83,,83,6,5,0,0,1,,,,,
,21,1,21,1,100,94,,53,5,0,1,0,1,,,,,
,17,1,17,0,76,68,,1,8,0,1,4,1,,,,,
,15,1,15,2,67,61,,3,4,0,0,2,1,,,,,
,8,0,8,0,50,48,,25,2,0,0,2,0,,,,,
,18,0,18,0,73,65,,19,8,6,0,2,0,,,,,
,14,0,14,0,76,75,,17,1,0,0,0,0,,,,,
,23,0,23,0,86,78,,2,8,4,0,4,0,,,,,
,14,0,14,0,59,52,,1,7,2,1,2,0,,,,,
,20,0,20,0,87,84,,0,3,0,0,2,0,,,,,
,25,0,25,0,120,116,,1,4,0,0,4,0,,,,,
,9,0,9,0,44,27,,27,17,17,0,0,0,,,,,
,9,9,9,0,50,35,,2,15,0,0,6,9,,,,,
,24,1,24,0,106,95,,2,11,0,0,4,1,,,,,
,11,0,11,0,48,46,,1,2,0,0,2,0,,,,,
,21,0,21,0,103,95,,1,8,0,0,8,0,,,,,
,14,1,14,0,59,58,,2,1,0,0,0,1,,,,,
,12,0,12,0,51,41,,34,10,8,0,2,0,,,,,
,16,0,16,0,62,58,,2,4,0,0,4,0,,,,,
,16,0,16,0,70,66,,18,4,0,0,4,0,,,,,
,23,1,23,1,84,79,,1,4,0,0,2,1,,,,,
,13,1,13,0,53,47,,13,6,3,0,2,1,,,,,
,19,2,19,0,74,71,,3,3,0,0,0,2,,,,,
,18,1,18,0,78,73,,3,5,0,0,4,1,,,,,
,16,0,16,0,68,63,,2,5,0,1,2,0,,,,,
,10,0,10,0,49,43,,43,6,4,0,2,0,,,,,
,9,0,9,0,48,48,,12,0,0,0,0,0,,,,,
,14,0,14,0,57,49,,49,8,4,0,4,0,,,,,
,8,0,8,0,45,32,,32,13,13,0,0,0,,,,,
,11,0,11,0,44,30,,30,14,5,0,8,0,,,,,
,31,1,31,0,112,103,,2,9,2,0,4,1,,,,,
,27,1,27,0,107,104,,104,3,0,0,2,1,,,,,
,10,0,10,0,44,42,,8,2,0,0,2,0,,,,,
,33,3,33,0,135,125,,3,10,0,0,4,3,,,,,
,23,1,23,0,87,79,,15,8,4,0,2,1,,,,,
,15,0,15,0,50,47,,1,3,0,0,2,0,,,,,
,20,2,20,0,84,79,,2,5,0,1,0,2,,,,,
,21,1,21,0,86,77,,23,9,6,0,2,1,,,,,
,23,1,23,0,99,96,,2,3,0,0,2,1,,,,,
,42,2,42,3,188,174,,5,11,0,0,6,2,,,,,
,15,1,15,0,54,49,,2,5,1,0,2,1,,,,,
,50,4,50,0,231,208,,208,23,12,0,4,4,,,,,
,20,1,20,1,72,64,,64,7,5,0,0,1,,,,,
,18,2,18,1,79,74,,2,4,0,0,2,2,,,,,
,30,2,30,0,155,143,,7,12,7,1,0,2,,,,,
,21,1,21,0,79,72,,1,7,0,0,6,1,,,,,
,19,0,19,0,77,69,,1,8,0,1,4,0,,,,,
,10,1,10,0,45,43,,2,2,0,0,0,1,,,,,
,20,2,20,0,88,81,,3,7,0,1,2,2,,,,,
,11,0,11,0,46,41,,1,5,0,1,2,0,,,,,
,17,1,17,0,67,64,,1,3,0,0,2,1,,,,,
,16,0,16,0,68,61,,2,7,5,0,2,0,,,,,
,15,2,15,0,66,62,,2,4,0,0,2,2,,,,,
,12,0,12,0,44,42,,7,2,0,0,2,0,,,,,
,12,0,12,0,51,47,,1,4,0,0,4,0,,,,,
,14,1,14,0,61,54,,1,7,0,2,2,1,,,,,
,18,0,18,1,74,69,,42,4,0,0,4,0,,,,,
,8,1,8,0,49,46,,2,3,0,0,2,1,,,,,
,15,1,15,0,62,56,,2,6,0,1,2,1,,,,,
,26,1,26,0,106,99,,5,7,0,2,2,1,,,,,
,9,1,9,0,51,41,,1,10,0,1,6,1,,,,,
,12,1,12,0,51,42,,42,9,6,0,2,1,,,,,
,17,2,17,0,81,71,,31,10,0,0,8,2,,,,,
,10,1,10,0,53,52,,3,1,0,0,0,1,,,,,
,9,0,9,0,44,36,,1,8,8,0,0,0,,,,,
,19,1,19,0,97,93,,2,4,0,0,2,1,,,,,
,28,3,28,0,127,120,,17,7,0,0,4,3,,,,,
,13,2,13,3,58,52,,52,3,0,0,0,2,,,,,
,11,0,11,0,60,44,,44,16,6,0,10,0,,,,,
,15,1,15,2,69,63,,1,4,0,0,2,1,,,,,
,12,2,12,0,51,49,,49,2,0,0,0,2,,,,,
,35,4,35,0,176,172,,95,4,0,0,0,4,,,,,
,7,11,7,0,63,50,,34,13,0,0,2,11,,,,,
,34,2,34,0,147,141,,5,6,0,0,4,2,,,,,
,11,0,11,0,57,55,,15,2,0,0,2,0,,,,,
,54,0,54,0,225,207,,207,18,14,0,4,0,,,,,
,58,0,58,0,223,220,,220,3,3,0,0,0,,,,,
,8,1,8,0,45,36,,2,9,8,0,0,1,,,,,
,8,0,8,0,48,48,,16,0,0,0,0,0,,,,,
,10,1,10,0,43,42,,2,1,0,0,0,1,,,,,
,12,1,12,0,60,57,,16,3,0,0,2,1,,,,,
,19,0,19,3,85,78,,2,4,1,0,2,0,,,,,
,41,2,41,3,183,165,,57,15,9,0,2,2,,,,,
,8,10,8,0,43,33,,2,10,0,0,0,10,,,,,
,15,0,15,0,62,52,,10,10,5,1,2,0,,,,,
,7,0,7,0,46,45,,23,1,1,0,0,0,,,,,
,16,0,16,0,67,56,,56,11,7,0,4,0,,,,,
,16,1,16,1,80,76,,2,3,0,0,2,1,,,,,
,27,0,27,0,109,103,,2,6,1,1,2,0,,,,,
,11,0,11,0,54,52,,15,2,2,0,0,0,,,,,
,11,0,11,0,44,42,,1,2,0,0,2,0,,,,,
,16,0,16,0,77,71,,16,6,4,0,2,0,,,,,
,15,1,15,0,71,65,,1,6,1,0,4,1,,,,,
,15,1,15,0,68,65,,6,3,0,0,2,1,,,,,
,29,2,29,0,131,127,,68,4,0,0,2,2,,,,,
,23,2,23,0,88,76,,5,12,2,0,8,2,,,,,
,15,0,15,0,53,47,,2,6,0,1,3,0,,,,,
,9,0,9,0,60,50,,16,10,5,0,5,0,,,,,
,16,0,16,0,63,60,,2,3,1,0,2,0,,,,,
,12,0,12,0,50,41,,41,9,9,0,0,0,,,,,
,34,3,34,0,146,141,,18,5,0,0,2,3,,,,,
,12,1,12,0,67,63,,43,4,3,0,0,1,,,,,
,14,0,14,1,46,43,,1,2,0,0,2,0,,,,,
,19,0,19,0,90,77,,24,13,13,0,0,0,,,,,
,24,8,24,0,99,87,,2,12,0,0,4,8,,,,,
,22,1,22,0,81,78,,2,3,0,0,2,1,,,,,
,23,10,23,0,105,91,,8,14,0,0,4,10,,,,,
,22,1,22,0,97,94,,14,3,0,0,2,1,,,,,
,12,0,12,0,56,54,,28,2,0,0,2,0,,,,,
,10,3,10,0,47,40,,1,7,0,0,4,3,,,,,
,11,1,11,0,54,51,,2,3,0,0,2,1,,,,,
,17,1,17,0,64,60,,9,4,1,0,2,1,,,,,
,10,1,10,0,53,52,,13,1,0,0,0,1,,,,,
,11,0,11,0,69,65,,65,4,0,0,4,0,,,,,
,31,0,31,0,120,116,,20,4,0,0,4,0,,,,,
,13,0,13,0,50,48,,1,2,0,0,2,0,,,,,
,19,1,19,0,83,80,,2,3,0,0,2,1,,,,,
,13,0,13,2,51,41,,29,8,8,0,0,0,,,,,
,20,1,20,0,77,70,,6,7,0,0,6,1,,,,,
,12,0,12,0,52,50,,50,2,0,0,2,0,,,,,
,36,2,36,0,130,124,,3,6,0,0,4,2,,,,,
,10,2,10,0,52,48,,1,4,0,0,2,2,,,,,
,12,1,12,0,60,59,,1,1,0,0,0,1,,,,,
,17,2,17,0,76,65,,2,11,0,0,8,2,,,,,
,47,3,47,0,234,225,,225,9,5,0,1,3,,,,,
,51,3,51,0,232,221,,221,11,5,1,0,3,,,,,
,45,1,45,1,199,170,,170,28,27,0,0,1,,,,,
,42,2,42,0,192,189,,44,3,0,0,0,2,,,,,
,19,2,19,0,86,80,,4,6,0,0,2,2,,,,,
,14,2,14,0,57,53,,4,4,0,0,2,2,,,,,
,15,1,15,0,60,57,,2,3,0,0,2,1,,,,,
,12,1,12,2,53,48,,2,3,0,0,2,1,,,,,
,17,0,17,0,78,70,,10,8,0,0,2,0,,,,,
,16,0,16,1,59,55,,35,3,1,0,2,0,,,,,
,16,1,16,0,73,70,,6,3,0,0,2,1,,,,,
,19,0,19,0,65,61,,4,4,0,0,4,0,,,,,
,18,1,18,1,73,65,,3,7,0,1,2,1,,,,,
,35,4,35,0,189,177,,23,12,0,1,0,4,,,,,
,12,2,12,0,72,69,,11,3,0,0,0,2,,,,,
,16,0,16,1,65,52,,29,12,6,0,4,0,,,,,
,25,2,25,0,114,108,,108,6,2,0,2,2,,,,,
,18,1,18,0,74,70,,3,4,0,0,3,1,,,,,
,14,0,14,1,61,56,,0,4,0,0,4,0,,,,,
,16,0,16,1,75,72,,1,2,0,0,2,0,,,,,
,19,1,19,1,81,77,,1,3,0,0,2,1,,,,,
,16,0,16,0,64,60,,1,4,0,0,4,0,,,,,
,14,0,14,0,64,60,,16,4,0,0,4,0,,,,,
,40,3,40,0,168,161,,4,7,0,0,4,3,,,,,
,15,0,15,2,55,50,,1,3,0,0,2,0,,,,,
,14,0,14,0,52,45,,45,7,5,0,2,0,,,,,
,39,1,39,0,183,167,,6,16,0,0,9,1,,,,,
,18,0,18,0,73,71,,1,2,0,0,2,0,,,,,
,15,0,15,2,54,52,,1,0,0,0,0,0,,,,,
,12,0,12,3,55,48,,1,4,0,0,4,0,,,,,
,20,0,20,0,84,82,,0,2,0,0,2,0,,,,,
,12,1,12,0,46,45,,2,1,0,0,0,1,,,,,
,11,0,11,0,46,36,,36,10,8,0,2,0,,,,,
,30,0,30,0,132,130,,3,2,0,0,2,0,,,,,
,15,0,15,0,64,62,,1,2,0,0,2,0,,,,,
,13,0,13,0,53,45,,45,8,6,0,2,0,,,,,
,25,1,25,0,103,94,,10,9,0,0,8,1,,,,,
,28,2,28,1,120,115,,3,4,0,0,2,2,,,,,
,7,0,7,0,54,52,,52,2,0,0,2,0,,,,,
,8,5,8,0,46,41,,1,5,0,0,0,5,,,,,
,15,1,15,1,60,52,,0,7,0,0,6,1,,,,,
,18,0,18,0,81,70,,70,11,5,0,6,0,,,,,
,16,0,16,0,66,59,,2,7,0,1,4,0,,,,,
,14,1,14,2,53,48,,1,3,0,0,2,1,,,,,
,11,1,11,0,45,44,,1,1,0,0,0,1,,,,,
,17,0,17,0,72,64,,64,8,6,0,2,0,,,,,
,15,1,15,0,55,51,,3,4,1,0,2,1,,,,,
,15,0,15,0,65,59,,18,6,1,0,4,0,,,,,
,18,2,18,0,77,66,,13,11,7,0,2,2,,,,,
,43,1,43,0,186,172,,17,14,0,1,2,1,,,,,
,14,0,14,0,78,65,,13,13,0,1,10,0,,,,,
,15,1,15,0,82,68,,68,14,5,0,8,1,,,,,
,12,1,12,0,60,57,,57,3,0,0,2,1,,,,,
,13,0,13,0,64,53,,26,11,9,0,2,0,,,,,
,18,0,18,0,79,64,,15,15,7,0,2,0,,,,,
,17,2,17,0,74,69,,24,5,0,0,2,2,,,,,
,22,1,22,1,106,100,,69,5,0,0,4,1,,,,,
,20,0,20,0,78,73,,5,5,1,0,4,0,,,,,
,16,0,16,0,67,56,,56,11,7,0,4,0,,,,,
,8,2,8,0,49,47,,17,2,0,0,0,2,,,,,
,10,1,10,0,58,55,,15,3,0,0,2,1,,,,,
,20,2,20,0,91,74,,74,17,13,0,2,2,,,,,
,35,1,35,0,159,154,,48,5,0,0,4,1,,,,,
,46,4,46,0,229,218,,8,11,0,0,6,4,,,,,
,47,3,47,0,232,229,,169,3,0,0,0,3,,,,,
,35,2,35,0,190,186,,14,4,0,0,2,2,,,,,
,7,0,7,0,51,51,,51,0,0,0,0,0,,,,,
,9,0,9,0,47,45,,16,2,1,0,0,0,,,,,
,19,8,19,0,81,71,,2,10,0,0,2,8,,,,,
,16,0,16,0,64,57,,2,7,5,0,2,0,,,,,
,10,0,10,0,49,43,,43,6,4,0,2,0,,,,,
,17,0,17,0,64,62,,62,2,0,0,2,0,,,,,
,26,0,26,0,115,101,,97,14,14,0,0,0,,,,,
,9,1,9,0,48,36,,3,12,11,0,0,1,,,,,
,10,0,10,0,46,46,,1,0,0,0,0,0,,,,,
,13,0,13,5,45,35,,2,5,3,0,2,0,,,,,
,14,0,14,0,58,53,,16,5,0,1,2,0,,,,,
,11,0,11,0,62,59,,16,3,0,1,0,0,,,,,
,9,0,9,0,47,42,,14,5,0,1,2,0,,,,,
,17,2,17,0,71,67,,3,4,0,0,2,2,,,,,
,17,1,17,0,64,61,,35,3,0,0,2,1,,,,,
,10,2,10,0,56,46,,3,10,0,0,8,2,,,,,
,13,0,13,0,73,66,,1,7,0,1,4,0,,,,,
,18,2,18,0,84,80,,16,4,0,0,2,2,,,,,
,17,0,17,0,62,56,,2,6,0,0,6,0,,,,,
,23,0,23,0,103,93,,45,10,0,0,10,0,,,,,
,18,1,18,0,83,79,,2,4,0,0,2,1,,,,,
,15,0,15,0,56,53,,2,3,1,0,2,0,,,,,
,13,0,13,0,57,53,,2,4,0,0,4,0,,,,,
,8,0,8,2,45,29,,29,14,14,0,0,0,,,,,
,9,0,9,0,45,45,,13,0,0,0,0,0,,,,,
,21,0,21,0,76,72,,1,4,0,0,4,0,,,,,
,15,0,15,0,69,65,,1,4,0,0,4,0,,,,,
,15,0,15,0,64,60,,1,4,0,0,4,0,,,,,
,25,0,25,0,110,108,,13,2,0,0,2,0,,,,,
,16,0,16,0,55,51,,4,4,0,0,4,0,,,,,
,8,0,8,0,48,48,,23,0,0,0,0,0,,,,,
,15,0,15,0,56,48,,48,8,6,0,2,0,,,,,
,12,0,12,0,63,61,,5,2,0,0,2,0,,,,,
,8,0,8,0,48,48,,17,0,0,0,0,0,,,,,
,31,0,31,0,119,117,,1,2,0,0,2,0,,,,,
,13,0,13,0,50,47,,47,3,1,0,2,0,,,,,
,31,1,31,0,125,118,,2,7,0,0,4,1,,,,,
,45,0,45,0,186,179,,1,7,0,1,4,0,,,,,
,13,9,13,0,66,52,,3,14,0,1,2,9,,,,,
,15,0,15,0,60,51,,47,9,7,0,2,0,,,,,
,9,0,9,0,44,41,,1,3,0,1,0,0,,,,,
,13,1,13,0,70,69,,23,1,0,0,0,1,,,,,
,17,1,17,0,83,74,,2,9,0,0,2,1,,,,,
,8,0,8,0,43,43,,18,0,0,0,0,0,,,,,
,9,0,9,0,43,37,,37,6,6,0,0,0,,,,,
,30,0,30,0,126,126,,126,0,0,0,0,0,,,,,
,13,0,13,0,63,54,,54,9,9,0,0,0,,,,,
,13,1,13,0,56,52,,3,4,0,1,0,1,,,,,
,8,1,8,0,50,49,,26,1,0,0,0,1,,,,,
,10,1,10,0,41,40,,2,1,0,0,0,1,,,,,
,20,10,20,0,84,70,,65,14,0,0,4,10,,,,,
,25,1,25,0,114,103,,75,11,8,0,2,1,,,,,
,25,1,25,0,139,127,,90,12,9,0,2,1,,,,,
,17,2,17,0,83,81,,31,2,0,0,0,2,,,,,
,21,0,21,0,97,85,,4,12,0,4,4,0,,,,,
,39,2,39,0,188,183,,183,5,0,0,2,2,,,,,
,39,0,39,0,234,234,,13,0,0,0,0,0,,,,,
,19,1,19,0,79,76,,24,3,0,0,2,1,,,,,
,9,0,9,0,42,42,,42,0,0,0,0,0,,,,,
,13,2,13,0,52,48,,48,4,0,0,2,2,,,,,
,13,0,13,0,49,46,,4,3,1,0,2,0,,,,,
,23,0,23,0,100,97,,2,3,1,0,2,0,,,,,
,19,1,19,0,71,67,,4,4,1,0,2,1,,,,,
,9,0,9,0,50,50,,17,0,0,0,0,0,,,,,
,7,0,7,0,59,59,,17,0,0,0,0,0,,,,,
,13,0,13,0,56,53,,1,3,0,1,0,0,,,,,
,14,0,14,0,58,56,,1,2,0,0,2,0,,,,,
,15,0,15,0,57,53,,2,4,0,0,4,0,,,,,
,11,0,11,0,53,53,,1,0,0,0,0,0,,,,,
,10,0,10,0,49,47,,2,2,0,0,2,0,,,,,
,10,0,10,0,54,52,,20,2,2,0,0,0,,,,,
,14,1,14,0,64,59,,2,5,0,0,4,1,,,,,
,22,0,22,0,104,93,,93,11,7,0,2,0,,,,,
,16,0,16,0,66,61,,27,5,5,0,0,0,,,,,
,14,0,14,0,49,46,,3,3,3,0,0,0,,,,,
,19,0,19,0,74,67,,3,7,2,0,5,0,,,,,
,14,0,14,0,56,54,,54,2,0,0,2,0,,,,,
,15,3,15,0,68,62,,12,6,1,0,2,3,,,,,
,14,1,14,0,59,55,,2,4,1,0,2,1,,,,,
,17,0,17,0,61,53,,4,8,0,0,8,0,,,,,
,24,1,24,0,95,83,,3,12,0,0,4,1,,,,,
,26,0,26,0,93,90,,2,3,1,0,2,0,,,,,
,9,0,9,0,46,46,,19,0,0,0,0,0,,,,,
,14,0,14,0,55,50,,1,5,0,0,4,0,,,,,
,14,1,14,0,78,72,,70,6,0,0,4,1,,,,,
,22,0,22,4,92,81,,3,7,1,0,4,0,,,,,
,15,1,15,0,64,61,,2,3,0,0,2,1,,,,,
,16,0,16,0,54,48,,1,6,0,1,2,0,,,,,
,11,0,11,0,45,43,,1,2,0,0,2,0,,,,,
,18,1,18,0,74,68,,1,6,0,1,2,1,,,,,
,10,0,10,0,51,42,,1,9,8,0,0,0,,,,,
,21,1,21,0,83,77,,4,6,0,1,2,1,,,,,
,44,2,44,0,190,168,,8,22,0,0,12,2,,,,,
,11,0,11,0,46,43,,3,3,3,0,0,0,,,,,
,11,0,11,0,52,52,,13,0,0,0,0,0,,,,,
,23,0,23,0,82,70,,5,12,0,0,10,0,,,,,
,14,0,14,0,46,43,,2,3,1,0,2,0,,,,,
,41,0,41,0,156,136,,136,20,15,0,4,0,,,,,
,13,0,13,0,60,48,,2,12,4,0,8,0,,,,,
,18,0,18,0,88,86,,21,2,0,0,2,0,,,,,
,18,0,18,0,70,64,,5,6,2,0,4,0,,,,,
,14,0,14,0,68,67,,18,1,1,0,0,0,,,,,
,12,0,12,1,56,55,,55,0,0,0,0,0,,,,,
,44,0,44,0,195,179,,179,16,12,0,4,0,,,,,
,14,1,14,0,71,68,,2,3,0,0,2,1,,,,,
,9,0,9,0,44,42,,1,2,0,0,2,0,,,,,
,32,0,32,0,136,122,,108,14,9,0,2,0,,,,,
,18,0,18,4,84,77,,77,3,1,0,2,0,,,,,
,9,0,9,0,50,46,,21,4,4,0,0,0,,,,,
,15,1,15,0,53,50,,2,3,0,0,2,1,,,,,
,25,2,25,1,104,97,,12,6,2,0,2,2,,,,,
,14,0,14,0,71,64,,64,7,7,0,0,0,,,,,
,19,0,19,0,94,85,,38,9,0,1,6,0,,,,,
,12,0,12,0,54,51,,42,3,1,0,2,0,,,,,
,18,1,18,0,86,83,,26,3,0,0,2,1,,,,,
,7,0,7,0,45,45,,15,0,0,0,0,0,,,,,
,15,2,15,0,74,69,,16,5,0,1,0,2,,,,,
,12,2,12,1,52,45,,5,6,0,0,4,2,,,,,
,15,0,15,0,55,49,,2,6,4,0,2,0,,,,,
,54,0,54,2,227,201,,125,24,13,0,4,0,,,,,
,56,0,56,2,212,197,,43,13,12,0,0,0,,,,,
,50,0,50,2,219,200,,67,17,13,1,0,0,,,,,
,11,0,11,0,49,47,,1,2,0,0,2,0,,,,,
,10,0,10,0,47,43,,20,4,4,0,0,0,,,,,
,17,0,17,0,81,75,,75,6,6,0,0,0,,,,,
,21,0,21,0,82,70,,70,12,8,0,4,0,,,,,
,18,1,18,0,80,75,,41,5,0,0,4,1,,,,,
,28,1,28,0,119,116,,14,3,0,0,2,1,,,,,
,12,2,12,0,61,59,,13,2,0,0,0,2,,,,,
,15,0,15,0,63,59,,2,4,0,0,4,0,,,,,
,9,0,9,0,45,38,,18,7,5,0,2,0,,,,,
,6,0,6,0,44,44,,44,0,0,0,0,0,,,,,
,12,0,12,0,61,57,,57,4,0,1,0,0,,,,,
,8,0,8,0,51,40,,27,11,11,0,0,0,,,,,
,9,1,9,0,46,43,,10,3,0,0,2,1,,,,,
,12,2,12,0,46,44,,12,2,0,0,0,2,,,,,
,16,0,16,0,83,81,,24,2,0,0,2,0,,,,,
,16,0,16,0,52,48,,1,4,0,0,4,0,,,,,
,13,0,13,0,52,50,,1,2,0,0,2,0,,,,,
,17,0,17,0,96,84,,25,12,6,0,6,0,,,,,
,44,2,44,0,194,190,,7,4,0,0,2,2,,,,,
,24,2,24,0,116,107,,3,9,0,0,6,2,,,,,
,10,0,10,1,47,43,,1,3,0,0,2,0,,,,,
,18,0,18,0,74,64,,52,10,8,0,2,0,,,,,
,35,1,35,1,164,158,,26,5,0,0,4,1,,,,,
,12,1,12,0,58,50,,20,8,7,0,0,1,,,,,
,10,0,10,0,51,29,,29,22,16,0,6,0,,,,,
,17,0,17,0,91,83,,72,8,5,0,2,0,,,,,
,27,1,27,0,123,119,,17,4,0,0,2,1,,,,,
,14,1,14,0,58,55,,2,3,0,0,2,1,,,,,
,15,1,15,0,57,54,,2,3,0,0,2,1,,,,,
,24,0,24,0,89,85,,1,4,0,0,4,0,,,,,
,42,2,42,4,196,184,,16,8,3,0,2,2,,,,,
,29,0,29,0,136,136,,23,0,0,0,0,0,,,,,
,12,0,12,0,44,37,,37,7,5,0,2,0,,,,,
,24,1,24,0,101,88,,8,13,0,0,6,1,,,,,
,23,1,23,4,96,75,,33,17,7,0,9,1,,,,,
,7,0,7,0,45,45,,13,0,0,0,0,0,,,,,
,27,2,27,1,111,104,,10,6,2,0,2,2,,,,,
,27,2,27,2,110,99,,3,9,5,0,2,2,,,,,
,12,0,12,0,61,61,,15,0,0,0,0,0,,,,,
,26,3,26,8,97,85,,6,4,1,0,0,3,,,,,
,18,2,18,0,73,71,,71,2,0,0,0,2,,,,,
,23,1,23,0,91,85,,85,6,0,0,4,1,,,,,
,44,3,44,2,181,164,,17,15,0,0,4,3,,,,,
,23,3,23,0,110,96,,57,14,8,0,2,3,,,,,
,53,4,53,16,228,186,,27,26,2,0,1,4,,,,,
,16,1,16,0,65,62,,1,3,0,0,2,1,,,,,
,18,0,18,0,70,68,,23,2,0,0,2,0,,,,,
,30,2,30,0,130,125,,13,5,0,1,0,2,,,,,
,17,1,17,4,74,69,,21,1,0,0,0,1,,,,,
,50,1,50,4,218,204,,34,10,0,2,4,1,,,,,
,30,1,30,0,134,128,,13,6,0,1,2,1,,,,,
,13,1,13,0,61,60,,1,1,0,0,0,1,,,,,
,16,0,16,0,74,72,,21,2,0,0,2,0,,,,,
,17,2,17,0,82,78,,51,4,2,0,0,2,,,,,
,19,1,19,0,82,79,,2,3,1,0,0,1,,,,,
,9,0,9,0,51,43,,38,8,0,0,2,0,,,,,
,17,1,17,0,99,90,,26,9,0,1,4,1,,,,,
,15,0,15,7,57,40,,18,10,7,1,0,0,,,,,
,17,1,17,0,86,85,,15,1,0,0,0,1,,,,,
,11,0,11,0,48,43,,14,5,3,0,2,0,,,,,
,13,0,13,0,60,51,,1,9,7,0,2,0,,,,,
,14,0,14,0,49,47,,1,2,0,0,2,0,,,,,
,17,0,17,1,64,61,,1,2,0,0,2,0,,,,,
,10,0,10,0,54,54,,12,0,0,0,0,0,,,,,
,32,0,32,0,133,127,,13,6,2,0,2,0,,,,,
,17,0,17,0,70,64,,64,6,2,0,4,0,,,,,
,7,0,7,0,50,50,,22,0,0,0,0,0,,,,,
,10,1,10,0,49,38,,12,11,6,0,4,1,,,,,
,21,1,21,0,83,79,,45,4,1,0,2,1,,,,,
,19,0,19,0,89,88,,49,1,1,0,0,0,,,,,
,10,0,10,0,42,41,,1,1,1,0,0,0,,,,,
,37,1,37,0,173,153,,67,20,9,0,2,1,,,,,
,24,0,24,16,104,79,,16,9,1,0,4,0,,,,,
,10,0,10,0,51,50,,13,1,1,0,0,0,,,,,
,28,0,28,0,112,110,,110,2,2,0,0,0,,,,,
,15,1,15,0,61,59,,59,2,1,0,0,1,,,,,
,15,0,15,0,50,46,,46,4,4,0,0,0,,,,,
,23,0,23,0,95,83,,83,12,10,0,2,0,,,,,
,31,0,31,1,110,107,,65,2,2,0,0,0,,,,,
,13,1,13,0,50,44,,2,6,1,0,4,1,,,,,
,25,1,25,2,119,109,,16,8,1,0,0,1,,,,,
,26,0,26,0,116,112,,11,4,1,0,2,0,,,,,
,11,0,11,0,45,42,,1,3,1,0,2,0,,,,,
,26,2,26,0,116,109,,14,7,2,1,0,2,,,,,
,18,0,18,0,88,83,,40,5,1,0,4,0,,,,,
,18,0,18,0,77,72,,11,5,2,0,2,0,,,,,
,15,0,15,0,74,71,,71,3,1,0,2,0,,,,,
,13,0,13,0,55,50,,1,5,0,1,2,0,,,,,
,10,0,10,0,44,42,,13,2,1,0,1,0,,,,,
,19,0,19,0,92,84,,84,8,8,0,0,0,,,,,
,9,0,9,0,44,39,,1,5,5,0,0,0,,,,,
,22,0,22,2,80,75,,75,3,1,0,2,0,,,,,
,27,0,27,0,101,87,,87,14,5,0,2,0,,,,,
,12,0,12,0,57,56,,56,1,0,0,0,0,,,,,
,13,0,13,0,60,56,,38,4,4,0,0,0,,,,,
,13,0,13,0,63,62,,62,1,1,0,0,0,,,,,
,18,0,18,0,80,75,,75,5,5,0,0,0,,,,,
,11,0,11,0,56,42,,3,14,14,0,0,0,,,,,
,28,0,28,0,117,110,,110,7,1,0,6,0,,,,,
,29,0,29,1,115,105,,57,9,1,0,8,0,,,,,
,9,0,9,0,43,36,,2,7,7,0,0,0,,,,,
,16,0,16,0,68,62,,25,6,6,0,0,0,,,,,
,12,0,12,0,52,51,,16,1,1,0,0,0,,,,,
,11,0,11,0,42,39,,2,3,1,0,2,0,,,,,
,12,0,12,0,48,45,,2,3,1,0,2,0,,,,,
,12,0,12,0,45,40,,28,5,1,0,4,0,,,,,
,29,1,29,0,105,100,,19,5,0,0,4,1,,,,,
,19,0,19,0,58,52,,6,6,3,0,3,0,,,,,
,18,1,18,0,68,62,,3,6,1,0,4,1,,,,,
,12,0,12,0,48,44,,2,4,2,0,2,0,,,,,
,12,0,12,0,47,45,,5,2,0,0,2,0,,,,,
,26,0,26,0,87,84,,4,3,1,0,2,0,,,,,
,31,0,31,1,101,94,,2,6,4,0,2,0,,,,,
,24,0,24,0,100,96,,2,4,2,0,2,0,,,,,
,22,0,22,5,84,76,,1,3,0,0,2,0,,,,,
,17,0,17,0,69,68,,13,1,1,0,0,0,,,,,
,19,0,19,0,68,63,,2,5,3,0,2,0,,,,,
,14,0,14,0,51,46,,20,5,1,0,4,0,,,,,
,13,0,13,0,48,47,,6,1,1,0,0,0,,,,,
,13,0,13,0,49,46,,23,3,1,0,2,0,,,,,
,9,0,9,0,49,31,,2,18,18,0,0,0,,,,,
,9,0,9,0,49,33,,33,16,14,0,2,0,,,,,
,13,0,13,0,54,50,,12,4,1,0,2,0,,,,,
,19,0,19,0,65,61,,61,4,2,0,2,0,,,,,
,15,0,15,0,67,64,,9,3,1,0,2,0,,,,,
,16,0,16,0,65,61,,25,4,0,0,4,0,,,,,
,11,0,11,0,49,44,,13,5,1,0,4,0,,,,,
